t,x,y,v,u,xcs,ycs,vcs
0.4072034391205609,0.30084914809083996,-0.7215434421447758,3.7625366888417955,0.6017887684027479,-0.14913330162491528,0.05695136510893585,-0.06253345437368582
0.4105140361865817,0.30788859070049585,-0.731873652801994,3.7893747595052063,0.6066352144228928,-0.14913330162491506,0.05695136510893577,-0.062099622897725804
0.4138246332526025,0.31502828882654216,-0.7422427066905308,3.816123937356887,0.6078268113657043,-0.14913330162491528,0.0569513651089359,-0.06166433466163053
0.4171352303186233,0.3222686140257377,-0.7526496308488694,3.8427835949028974,0.6076559589367934,-0.1491333016249153,0.05695136510893593,-0.06122759987658176
0.42044582738464414,0.32960992841268116,-0.7630934487620084,3.8693531067493216,0.6091816291126182,-0.1491333016249154,0.05695136510893588,-0.06078942878769515
0.42375642445066497,0.3370525846258345,-0.7735731804530876,3.895831849616924,0.614367789426247,-0.14913330162491528,0.05695136510893583,-0.060349831673780066
0.4270670215166858,0.3445969257944299,-0.7840878425753428,3.922219202355764,0.6229240635386359,-0.14913330162491545,0.05695136510893586,-0.059908818847098054
0.4303776185827066,0.35224328550627504,-0.7946364485043701,3.9485145459597555,0.6325306159380303,-0.14913330162491517,0.056951365108935705,-0.059466400653120796
0.43368821564872745,0.35999198777645297,-0.8052180084307196,3.974717263581243,0.6402823528598599,-0.14913330162491525,0.056951365108935836,-0.05902258747028828
0.4369988127147483,0.3678433470169158,-0.8158315294527527,4.000826740545388,0.6444570795337003,-0.14913330162491512,0.05695136510893582,-0.0585773897097641
0.4403094097807691,0.3757976680069825,-0.8264760156698255,4.026842364364666,0.645534302432458,-0.14913330162491525,0.056951365108935885,-0.05813081781519241
0.44362000684678987,0.3838552458647429,-0.8371504682757269,4.052763524753176,0.6458628247832362,-0.1491333016249153,0.0569513651089359,-0.05768288226245212
0.4469306039128107,0.3920163660193646,-0.8478538856524059,4.078589613641,0.6482016443865934,-0.14913330162491548,0.05695136510893595,-0.05723359355941149
0.4502412009788315,0.40028130418430874,-0.8585852634639518,4.1043200251884295,0.6540365941989876,-0.14913330162491528,0.05695136510893582,-0.05678296224568141
0.45355179804485235,0.40865032633146076,-0.8693435947508403,4.129954155800218,0.6626976681613825,-0.14913330162491542,0.05695136510893583,-0.05633099889236871
